-0.001119   -0.000179   0.991768   0.991768        1.571915    1.570977    0.991768        1.569654    -2.983039   0.991768
0.001134   0.000202   0.991749   0.991750        1.569662    1.570593    0.991750        1.569635    0.176089   0.991750
-0.001132   -0.000224   0.991731   0.991731        1.571929    1.571023    0.991731        1.569632    -2.945861   0.991731
0.001107   0.000207   0.991713   0.991713        1.569689    1.570588    0.991713        1.569660    0.184687   0.991713
-0.001138   -0.000154   0.991695   0.991695        1.571934    1.570952    0.991695        1.569638    -3.006695   0.991695
0.001132   0.000166   0.991677   0.991678        1.569664    1.570629    0.991678        1.569642    0.145818   0.991678
-0.001092   -0.000170   0.991660   0.991660        1.571888    1.570968    0.991660        1.569682    -2.987082   0.991660
0.001058   0.000153   0.991643   0.991643        1.569738    1.570642    0.991643        1.569718    0.143738   0.991643
-0.001034   -0.000120   0.991626   0.991626        1.571830    1.570917    0.991626        1.569747    -3.026154   0.991626
0.001043   0.000130   0.991609   0.991609        1.569753    1.570665    0.991609        1.569736    0.124221   0.991609
-0.001068   -0.000128   0.991593   0.991593        1.571865    1.570925    0.991593        1.569711    -3.022713   0.991593
0.001075   0.000136   0.991577   0.991577        1.569721    1.570659    0.991577        1.569703    0.125864   0.991577
-0.001091   -0.000163   0.991561   0.991562        1.571887    1.570961    0.991562        1.569684    -2.992937   0.991562
0.001081   0.000127   0.991545   0.991545        1.569715    1.570668    0.991545        1.569699    0.117395   0.991545
-0.001029   -0.000029   0.991530   0.991530        1.571825    1.570825    0.991530        1.569759    -3.113542   0.991530
0.001023   -0.000009   0.991516   0.991516        1.569774    1.570805    0.991516        1.569765    -0.008439   0.991516
-0.001014   -0.000018   0.991501   0.991502        1.571810    1.570815    0.991502        1.569774    -3.123715   0.991502
0.000974   -0.000028   0.991485   0.991486        1.569822    1.570824    0.991486        1.569813    -0.028305   0.991486
-0.000994   0.000010   0.991470   0.991471        1.571791    1.570787    0.991471        1.569794    3.131997   0.991471
0.000972   0.000030   0.991454   0.991455        1.569824    1.570766    0.991455        1.569815    0.031052   0.991455
-0.000940   -0.000143   0.991438   0.991439        1.571736    1.570941    0.991439        1.569838    -2.990482   0.991439
0.000863   0.000131   0.991424   0.991424        1.569933    1.570664    0.991424        1.569916    0.150962   0.991424
-0.000844   -0.000128   0.991410   0.991410        1.571641    1.570926    0.991410        1.569935    -2.990622   0.991410
0.000820   0.000113   0.991395   0.991396        1.569977    1.570682    0.991396        1.569962    0.137270   0.991396
-0.000796   -0.000112   0.991382   0.991382        1.571592    1.570910    0.991382        1.569985    -3.001401   0.991382
0.000817   0.000122   0.991367   0.991367        1.569979    1.570673    0.991367        1.569963    0.148818   0.991367
-0.000784   -0.000117   0.991354   0.991354        1.571580    1.570914    0.991354        1.569997    -2.993227   0.991354
0.000762   0.000099   0.991341   0.991341        1.570035    1.570696    0.991341        1.570022    0.129519   0.991341
-0.000754   -0.000080   0.991353   0.991353        1.571551    1.570877    0.991353        1.570031    -3.035620   0.991353
0.000759   0.000033   0.991340   0.991340        1.570037    1.570763    0.991340        1.570030    0.044081   0.991340
-0.000805   -0.000022   0.991327   0.991328        1.571602    1.570819    0.991328        1.569984    -3.114135   0.991328
0.000751   -0.000011   0.991315   0.991315        1.570046    1.570807    0.991315        1.570039    -0.014026   0.991315
-0.000715   0.000024   0.991302   0.991302        1.571511    1.570772    0.991302        1.570075    3.107370   0.991302
0.000672   -0.000022   0.991289   0.991289        1.570125    1.570819    0.991289        1.570119    -0.033265   0.991289
-0.000633   0.000025   0.991276   0.991276        1.571429    1.570771    0.991276        1.570157    3.101816   0.991276
0.000641   0.000011   0.991263   0.991264        1.570156    1.570785    0.991264        1.570150    0.017834   0.991264
-0.000588   -0.000039   0.991251   0.991252        1.571384    1.570836    0.991252        1.570202    -3.074730   0.991252
0.000592   0.000097   0.991239   0.991239        1.570205    1.570699    0.991239        1.570192    0.162268   0.991239
-0.000581   -0.000138   0.991228   0.991228        1.571378    1.570936    0.991228        1.570193    -2.907814   0.991228
0.000587   0.000189   0.991217   0.991217        1.570209    1.570605    0.991217        1.570174    0.312149   0.991217
-0.000554   -0.000159   0.991206   0.991207        1.571350    1.570956    0.991207        1.570215    -2.862415   0.991207
0.000495   0.000144   0.991196   0.991196        1.570301    1.570651    0.991196        1.570276    0.283000   0.991196
-0.000457   -0.000178   0.991185   0.991185        1.571253    1.570976    0.991185        1.570301    -2.770280   0.991185
0.000485   0.000228   0.991175   0.991176        1.570311    1.570567    0.991176        1.570255    0.438544   0.991176
-0.000500   -0.000268   0.991165   0.991165        1.571296    1.571067    0.991165        1.570224    -2.648703   0.991165
0.000520   0.000258   0.991184   0.991185        1.570276    1.570536    0.991185        1.570210    0.460288   0.991185
-0.000456   -0.000267   0.991175   0.991175        1.571253    1.571066    0.991175        1.570263    -2.612329   0.991175
0.000441   0.000247   0.991164   0.991164        1.570355    1.570547    0.991164        1.570286    0.509963   0.991164
-0.000504   -0.000297   0.991155   0.991155        1.571300    1.571096    0.991155        1.570206    -2.609415   0.991155
0.000504   0.000300   0.991146   0.991146        1.570293    1.570494    0.991146        1.570205    0.536414   0.991146
